"{0.9722336068726063, 1.277821198364834, 1.6328270149905404, 12064/20261, 8*Sqrt[7426123/820995981], 475271872/820995981, 3879683827573543/1764713689956128, 94672915491/(29704492*Sqrt[14852246]), {12064/20261, 18912/20261, 32608/20261, 60000/20261, 114784/20261, 224352/20261, 443488/20261, 881760/20261, 1758304/20261, 3511392/20261}, {0, 237635936/410508121, 3029533295712/8317305039581, 124149882482353376/168516917406950641, 3017199002938175123040/3414321263582226937301, 91609654744278276130997216/69177563121439499976655561, 2533794463543908541552646105952/1401606606403485709027018321421, 72958149472104724580526571753162976/28397951452341023950596418210310881, 2065708632459251619598423403409591389280/575370894375881486263034029359108759941, 58910869124276655247909890058057708766576096/11657589690949734793175332468844902585164601}}","{23.44248980002817, 0.7110296768141793, 0.5055632013104763, 1878967/40522, Sqrt[1784855422609/1641991962], 1784855422609/1641991962, 5644809438460134197574433/3185708879616751988366881, 896048316959221824/(1784855422609*Sqrt[1784855422609]), {1878967/40522, 131172509/40522, 10712837119/40522, 941601795029/40522, 86328505352407/40522, 8135212960844429/40522, 781654404061685839/40522, 76207968478582364549/40522, 7516041046749085493767/40522, 748300098955565320761149/40522}, {0, 1784855422609/1642032484, 112006039619902728/8317305039581, 5644809438460134197574433/2696270678511210256, 196092158825252542664597440500/3414321263582226937301, 22560044217310466978859400212960708529/4427364039772127998505955904, 572753055084234978622486276731792918417411/2803213212806971418054036642842, 104868081319522472910746087598689411735726625125953/7269875571799302131352683061839585536, 809411941571983798364855967083680235745675065740964685/1150741788751762972526068058718217519882, 537155017436047792208859172488371536747983232102965228251402449/11937371843532528428211540448097180247208551424}}"
"{0.5780432447225854, 0.9065154466290328, 0.8217702549770348, 36199/51462, Sqrt[1076800193/294253998]/3, 1076800193/2648285982, 70683312471204561/23663237870302801, 17286142948472/(1076800193*Sqrt[1076800193]), {36199/51462, 46387/51462, 68593/51462, 118495/51462, 234769/51462, 516727/51462, 1228873/51462, 3097855/51462, 8169889/51462, 22316167/51462}, {0, 1076800193/2648337444, 2160767868559/17036092692891, 1154494103696341163/2337897072430817712, 13767933393292806347515/22558661089019013955302, 24202171169337544073109515713/18574621071409543938684024384, 98147505381218794275559190322343/39828631232369914590523219285392, 258674451804381163306609903625029600769/49191864491525293071780141860756234496, 898512835468195396813727570370613063063315/79109741576964832251873426888694916863536, 366112722516694787768575480393686762644144818937/14475184074786717146118792158385841108022363136}}","{14.081950093564439, 0.5046105090189744, 0.25463176581238844, 948671/17154, Sqrt[229158194669/294253998], 229158194669/294253998, 129702172734078670807161/52513478183955300019561, -63542443017401156/(229158194669*Sqrt[229158194669]), {948671/17154, 65823415/17154, 1633960799/5718, 42614499787/1906, 31235467527221/17154, 2633660383609715/17154, 229026189438447397/17154, 20476873890371844883/17154, 625629121180900668967/5718, 58622224317585047095505/5718}, {0, 229158194669/294259716, -15885610754350289/1261932792066, 43234057578026223602387/28862926820133552, -7951223900629004835012677645/185667992502214106628, 94982727380839322091735021098351269/25479589947063846280773696, -4731140197355447802236685439653051954953/36423073829327768258365998432, 75860760372579641117613393182416856293049042801/7497616901619462440448124045230336, -3132314528333755886880117803313939536503686866775365/8038382520648766168965444991992573984, 6988779074115634678812167897547309433722472309893559769141/245138513349704773088770210475805536216064}}"
"{0.8647544824259407, 1.2122747529710745, 1.4696100766910796, 183/311, Sqrt[1125791/2212454], 1125791/2212454, 53410141690995/20278486010896, (847211121*Sqrt[183/2251582])/9006328, {183/311, 48665/56913, 26745/18971, 147029/56913, 97193/18971, 613565/56913, 452065/18971, 3137429/56913, 2529273/18971, 19152365/56913}, {0, 9006328/17699943, 564807414/1834894091, 1167434791060/1711956186903, 167516536945710/177472791375611, 280788263125230148/165582114353445063, 52332731919403583214/17165345854640471531, 96432296320631094133060/16015267682379559938423, 20859277918706223967877070/1660249416406681046949851, 42727868786210264710079278468/1549012705507433416804210983}}","{23.394304816033326, 0.7393202458479439, 0.5465944259206642, 811961/18971, Sqrt[540529207705/134959694]/2, 540529207705/539838776, 1511613757565147280031689/584343648764390062734050, (7691644257753591*Sqrt[3/1081058415410])/17436426055, {811961/18971, 161240863/56913, 4368027705/18971, 1191752645887/56913, 38853960984521/18971, 11992169472508303/56913, 426346378376068825/18971, 140000622185925516127/56913, 5205433056013298489961/18971, 1766454111247603103271343/56913}, {0, 1081058415410/1079696523, 158960647993574214/6827640912611, 1007742505043431520021126/388581527259429843, 338976057316319134040547835150/2457260051212881183851, 1534352625219732991978485256480181990/139850041294678706816511963, 659583861679673344198496206727133325712414/884365044467116582338682816691, 2822801439262343308071379108358263956889230637046/50331867775757006050641455146334883, 1304616709430835950914952838790559220723484712496642510/318281954524628720595573015193706355131, 5582222498330914305224361171573975431861674433472577497030470/18114380877860194375255847013719409789570603}}"
"{0.9661533198978582, 1.1888328843920337, 1.4133236270118825, 37415/54732, (5*Sqrt[79138019/748884273])/2, 1978450475/2995537092, 11202085559833414917/3914266282027725625, 79268719971346/(9892252375*Sqrt[79138019]), {37415/54732, 20575/18244, 118079/54732, 84663/18244, 595415/54732, 495695/18244, 3896879/54732, 3531943/18244, 29631815/54732, 28206015/18244}, {0, 1978450475/2995591824, 39634359985673/81977365855584, 3734028519944471639/2991190125338548992, 257033376105749229113285/122785363455022097572608, 120402915778078444608722068495/26881154050481077777375924224, 2312097497425003748117688960763841/245209887248488391485223180771328, 1683911956860858736711367050444568946377/80524965293305599856615410779857944576, 25893097389498071078933372672330822780240765/550911550054150261419034332850398127816704, 2871172650317532825881038819798965805777848771035/26802214184501112984876966316060435850367860736}}","{18.88990959528662, 0.6748858508937916, 0.4554709117366371, 189160/4561, 2*Sqrt[48891411633/249628091], 195565646532/249628091, 418566046596764233946/265596681274160858521, -261021059378871/(32594274422*Sqrt[16297137211]), {189160/4561, 11418251/4561, 1527321209/9122, 53740348746/4561, 7815968889485/9122, 291187934336266/4561, 44257479392099069/9122, 1710317390151930446/4561, 268364544904242244445/9122, 10670305348431086605506/4561}, {0, 16297137211/20802721, -261021059378871/189762420962, 418566046596764233946/432753201003841, -6466433767783425045285715/3947574699557037602, 12631852494659534563278715981266/9002444102339824251361, 114537034602979821794121251062075069/82120295101543876820915042, 422364150699962558216608722861819222387406/187275332979070811090096753281, 22646314157955209760390129794802015941686474365/1708325587435083938763862583429282, 15334623645162789947293725651405202320954589274644346/3895836502145708922350988621510477601}}"
"{0.840584026608128, 0.9089691168489035, 0.8262248553850755, 54325/53397, (2*Sqrt[152394611/79199617])/3, 609578444/712796553, 2192367139420585053/743171758778922272, 18920047429895/(2438313776*Sqrt[152394611]), {54325/53397, 100933/53397, 222145/53397, 564013/53397, 1607905/53397, 5023453/53397, 989825/3141, 59308333/53397, 216720385/53397, 812200573/53397}, {0, 2438313776/2851239609, 75680189719580/152247641401773, 5846312371788226808/2709855769310157627, 1691722130708562396727180/434094505541563460426757, 265898518967648100446003120296/23179344312402864096407543529, 12322950030363781664204253051368900/412569149416458578051957867272671, 5649960941160585437130756483743122221704/66089864614171916076721182716276440161, 859771560229928547419350147099769479724675660/3529000500802937802748680993501013075276917, 14851324046714808651714756841800384684566116576424/20937559971263829983707924334441510575617948561}}","{30.29660115950826, 0.7101800417795774, 0.5043556917420423, 3207553/53397, Sqrt[2594457014263/158399234]/3, 2594457014263/1425593106, 29244804870628954608354939/13462414397716961170866338, (1599506629737966851*Sqrt[2/2594457014263])/2594457014263, {3207553/53397, 289853555/53397, 31330145935/53397, 218970789271/3141, 27451004921999/3141, 60453402017450975/53397, 8001643421259981415/53397, 1075108354204823362247/53397, 146049360999259499107183/53397, 20007590906138888079330095/53397}, {0, 5188914028526/2851239609, 6398026518951867404/152247641401773, 19496536580419303072236626/2709855769310157627, 145609995454308482566022142497980/434094505541563460426757, 863121837276375313683248309132601903526/23179344312402864096407543529, 961098255642099991355095874012547454189414868/412569149416458578051957867272671, 14486049831337741024309420561640142904558730640565238/66089864614171916076721182716276440161, 55699748841371880206184402589855797661112132830834167120380/3529000500802937802748680993501013075276917, 29008206973277225855736510012236027565405078053026348449865269014/20937559971263829983707924334441510575617948561}}"
"{0.8655790542548324, 1.7120008332817294, 2.9309468531573355, 360/1219, 4*Sqrt[1187014/74296831], 18992224/74296831, 5763009535025/1409002236196, 1313509785/(1187014*Sqrt[593507]), {360/1219, 10448/30475, 13344/30475, 832/1325, 6144/6095, 53888/30475, 100224/30475, 192896/30475, 75648/6095, 748928/30475}, {0, 9496112/37149025, 8406462624/45284661475, 14753304409664/55202002338025, 5159965104029184/13458248170010495, 50348437371147427712/82028022596213967025, 101493370435266836498304/99992159544784825803475, 208331777553451192466743424/121890442485092702654436025, 86132429972918727319231959936/29716889877865600907151502895, 892997362730478148345786586333312/181124443805590837529088410145025}}","{21.997284074433225, 0.9223541140077814, 0.8507371116270795, 787984/30475, Sqrt[150922853234/10613833]/5, 150922853234/265345825, 665289288636315726423217/279026918446570927169761, 300079461150419283/(528229986319*Sqrt[528229986319]), {787984/30475, 37707917/30475, 438894719/6095, 140077035467/30475, 9437880960259/30475, 658566269961887/30475, 9417439646204411/6095, 149021596561498669/1325, 252942971115267311899/30475, 18872394846380209788407/30475}, {0, 528229986319/928725625, 300079461150419283/28302913421875, 665289288636315726423217/862531286531640625, 767739492966690135930913589571/26285640957051748046875, 250811931172382799546238801426751009/160210981633230404345703125, 1790715324373041138221631751298179261957839/24412148326363482862176513671875, 2796624459262618825724817859333199368626694525153/743960220245927140224829254150390625, 4277443854481807987079940582049075604671383791750198187/22672187711994629598351671520233154296875, 6720798281080949926818809638330739279182957027828697549482141/690934920523036337009767189579105377197265625}}"
"{1.3068055358541617, 1.6744670999513342, 2.8038400688194316, 26455/56761, Sqrt[490570159/805438590], 490570159/805438590, 1024867115862477763/240659080901285281, 66247015098387/(1962280636*Sqrt[490570159]), {26455/56761, 46901/56761, 95209/56761, 214073/56761, 518545/56761, 1327721/56761, 3546769/56761, 9786953/56761, 27673585/56761, 79665641/56761}, {0, 1962280636/3221811121, 132494030196774/182873221039081, 16397873853799644208/10380066899399276641, 1909947064007000741691270/589182977276802341419801, 243137166236123025634571210296/33442614973208577701329324561, 32076312392439312913883261851533774/1898236268494292078905153791406921, 4366975054405666725177929890569512488528/107745788836004512690735434354048242881, 606536092944002430206424846537154402328949750/6115758720120452144838833989370132314168441, 85363948355497473537441294046119373158408209246056/347136580712756984193197056070638080284514879601}}","{44.61680814495112, 1.170724691141513, 1.370596302448391, 1847732/56761, Sqrt[10634747635/7322169], 10634747635/7322169, 193975813430025070269521/62203821493075951273750, 3005569276977144783/(11698222398500*Sqrt[46792889594]), {1847732/56761, 142587384/56761, 13740364700/56761, 1447151110944/56761, 159853972291532/56761, 18174316841409984/56761, 2104639086393033020/56761, 246688676931529287744/56761, 29152546943991070756652/56761, 3464895187682070109041984/56761}, {0, 4679288959400/3221811121, 12022277107908579132/182873221039081, 68279486327368824734871392/10380066899399276641, 301305582290819543592950036559180/589182977276802341419801, 1496144440770393802697034172520082409760/33442614973208577701329324561, 7260580717780819638563133945000636373944020412/1898236268494292078905153791406921, 35921206851979693520680416994689048041688760412887232/107745788836004512690735434354048242881, 177875659846515268636392685927810318156781641242853668829740/6115758720120452144838833989370132314168441, 885404204169445752557981813707032766033776016652008311302392433120/347136580712756984193197056070638080284514879601}}"
"{0.8965204759894284, 1.5706675936049284, 2.4669966896006965, 20761/57129, Sqrt[265826033/815916378], 265826033/815916378, 1051610449506726849/282653919282068356, 5677141079734/(265826033*Sqrt[265826033]), {20761/57129, 8719/19043, 36949/57129, 19511/19043, 101701/57129, 62679/19043, 360709/57129, 235351/19043, 1396741/57129, 926039/19043}, {0, 1063304132/3263722641, 45417128637872/186453210757689, 1402147266008969132/3550628492458671627, 351895700090482255558960/608531565437014354136649, 32225012624500703223149982532/34764799801851193037472620721, 990378305321893183756310832830864/662026082626652269012591116390003, 276629177985673589350344627039951498116/113462664223134052429260953664733444161, 25814281090677450421789992025320667075715120/6482008544403425281231249021912556931473769, 267989308764990964926067049144301772646447030948/41145629570358142543495558374760273882018327689}}","{34.09213514277233, 1.0663914752829518, 1.1371907785561504, 570895/19043, (3*Sqrt[61771330491/135986063])/2, 555941974419/543944252, 264125709958101745840369/68682550871310233419458, (64973431647803780*Sqrt[2/20590443497])/555941974419, {570895/19043, 36577697/19043, 2980205745/19043, 282772810909/19043, 29643283903825/19043, 3297774160042437/19043, 379364423015793785/19043, 44465821195183470749/19043, 5268490368010620792705/19043, 628356256960988537762677/19043}, {0, 370627982946/362635849, 259893726591215120/6905674472507, 528251419916203491680738/131504758979950801, 793045508461073989382118704400/2504245125255203103443, 1367117038045624737679026944578626466/47688339920234832698865049, 2301861879079390068730812973106311216861600/908129057101031919084487128107, 3947287462959944759656783547631367022971795558818/17293501634374950835125888380541601, 6776949592828619618137180054236909904330140217532537840/329320151623402188753302292430653707843, 11687703384832322645376053551691734672340954003728706079655586/6271243647364447880429135554756938558454249}}"
"{0.8847267170829517, 1.1254483063397174, 1.2666338902429384, 42044/60193, Sqrt[559747229/25160674]/6, 559747229/905784264, 2320610768997283709/1253267841492713764, 15531713199825/(1119494458*Sqrt[559747229]), {42044/60193, 66564/60193, 115604/60193, 213684/60193, 409844/60193, 802164/60193, 1586804/60193, 3156084/60193, 6294644/60193, 12571764/60193}, {0, 2238988916/3623197249, 62126852799300/218091112009057, 9282443075989134836/13127558305161168001, 535262474379470333488260/790187117062566185484193, 49889127639759990210471670676/47563733137347046402850029249, 3571851976915404806165845722537060/2863003788736330764126751810585057, 41991249548338420771216660825900776428/24618969579343708240725938819220905143, 22433709991154196730915235581438027236545220/10373227451226050810938115047417547602908193, 1782465080483357906929073247995993779266780215636/624395679971649676462797959049204442861852861249}}","{42.15432901719872, 1.0164452035223586, 1.0331608517636088, 2455954/60193, Sqrt[15736422131/2287334]/2, 15736422131/9149336, 10098165446751470182759223/3236093938046327362611948, 133168186989696941/(283255598358*Sqrt[173100643441]), {2455954/60193, 29104792/8599, 21612277012/60193, 364047445180/8599, 315300733040764/60193, 39983299993215604/60193, 5145400136823949132/60193, 95561349944115785740/8599, 87647996984647640499004/60193, 1651193544826225156092652/8599}, {0, 6231623163876/3623197249, 17578200682639996212/218091112009057, 121177985361017642193110676/13127558305161168001, 578345635445038789401894807708660/790187117062566185484193, 3280178053256712157676755960119825213396/47563733137347046402850029249, 17643023162474325870834046589211780684726133572/2863003788736330764126751810585057, 14082082271189931048671774003873986437564361702292748/24618969579343708240725938819220905143, 549461866224943846838217651737028695883072202440953893470420/10373227451226050810938115047417547602908193, 3100774853599600541144131348901519112496129935100836337664493637716/624395679971649676462797959049204442861852861249}}"
"{0.8049651890555303, 1.1752840700224103, 1.3812926452484418, 7228/12403, 2*Sqrt[45101917/384579821], 180407668/384579821, 67326745389782435/16273463336599112, (827285596953*Sqrt[5/90203834])/180407668, {7228/12403, 50152/62015, 84644/62015, 173032/62015, 81604/12403, 1052632/62015, 2865764/62015, 8063752/62015, 4634980/12403, 67542712/62015}, {0, 360815336/769172045, 3309142387812/9540040874135, 107722792623651896/118325126961896405, 514544649795028721508/293517309941680222243, 72496591914862295159847656/18202475976033298982399645, 2047668417597333873381705043812/225765309530741007278702796935, 59528491183135292969557616794697816/2800167134109780713277750790384805, 349921024500597724559449730656339669956/6946094592872722037356788610628547283, 51855552116092656721935411218022342616834376/430762056177001857146681245688129359755245}}","{25.86474687871966, 0.7925743291891582, 0.6281740672896441, 2553436/62015, 18*Sqrt[6320449253/1922899105], 2047825557972/1922899105, 717484892743533384521729/349465792990277761062732, 64964383134085979/(1535869168479*Sqrt[12640898506]), {2553436/62015, 171179336/62015, 13297605616/62015, 225594251920/12403, 102030043149616/62015, 9701366727861296/62015, 959640266949858736/62015, 19592325309580621168/12403, 10254003918775669310896/62015, 1094968330925805028817456/62015}, {0, 4095651115944/3845860225, 3118290390436126992/238501021853375, 34439274851689602457042992/14790640870237050625, 75670708378917299614106762456304/917241593567750694509375, 88776384505095849915795981396416960784/11376547485020811863999778125, 1540916592014823932042245580771015412449671536/3527582961417828238729731202109375, 7475122059175116590990591641389027329521231112338128/218763057352326618224824280498812890625, 31050015606862604069967973558884033021334489245741445890288/13566591001704535229212477755133881412109375, 143617865458188505695590639453884401778542293795027590477879016016/841332140970706752239611807984627655771962890625}}"
