"{2.0571578114477993, 0.7771011776776913, 0.6038862403480547, 7927/2327, 8*Sqrt[444623/4060615], 28455872/4060615, 9209107513638015/3238946605121536, (300792071343*Sqrt[3/444623])/910587904, {7927/2327, 129925/6981, 295649/2327, 6834121/6981, 18815777/2327, 486758785/6981, 1439864009/2327, 39119013001/6981, 119887018577/2327, 3345668822545/6981}, {0, 113823488/16244787, 200528047562/12600539783, 12278810018184020/87964368225123, 43186671047100467890/68231028286620407, 1997408100054764922931508/476320808468897061267, 8705157624736749338242843602/369466173769041153856103, 382890747342028547396664740620100/2579243359081676295069455043, 1799576575487924619787913115147282770/2000633098861020246208873961687, 79087394697475130441480257136132348318228/13966419663148782338784149126536947}}","{66.24881414520138, 0.58203755285036, 0.3387677129280356, 455064/2327, Sqrt[105214601757/8121230], 105214601757/8121230, 6067993147057691677573/2460024982863134997122, 7245601383615581/(35071533919*Sqrt[70143067838]), {455064/2327, 119134642/2327, 37763392138/2327, 13376401503334/2327, 5029583256975674/2327, 1952510574011277742/2327, 771680312580044996178/2327, 308314520639463940020934/2327, 124066316171848394168000074/2327, 50178918770390099580741723742/2327}, {0, 70143067838/5414929, 14491202767231162/12600539783, 12135986294115383355146/29321456075041, 4237763859287866364678971850/68231028286620407, 2641672959298166066121652050111938/158773602822965687089, 1114287674862875445218533567924929829602/369466173769041153856103, 627378623746782473304110046778422482066461226/859747786360558765023151681, 288340821000320260400668989124960733465744918302810/2000633098861020246208873961687, 155401465183267411304251223169275567535263741373394526738/4655473221049594112928049708845649}}"
"{0.9590682011588415, 0.5304535647355499, 0.2813809843406523, 24251/7115, Sqrt[82729997/25308055], 82729997/25308055, 27718059168369371/13688504807240018, -46705166979/(82729997*Sqrt[165459994]), {24251/7115, 105913/7115, 517679/7115, 2710009/7115, 14839991/7115, 83877553/7115, 485424719/7115, 2861966089/7115, 17133006311/7115, 103909855393/7115}, {0, 165459994/50623225, -93410333958/360184245875, 55436118336738742/2562710909400625, -128114389992971278446/18233688120385446875, 4761186836560791869073134/25946538195308490903125, -103039599000819550848397024014/923048096298099563878671875, 11716337833539307692330161529703078/6567487205160978396996750390625, -68775057737228213890997424529818168462/46727671464720361294631879029296875, 6278701824871299843563599290802328831841766/332467382471485370611305819293447265625}}","{43.466276128186216, 0.45725621371785463, 0.20908324498358835, 1479136/7115, 4*Sqrt[14293033922/25308055], 228688542752/25308055, 105267874651988245125913/52298449586033331733504, -25875191519367069/(1829508342016*Sqrt[7146516961]), {1479136/7115, 74356160/1423, 102994942582/7115, 30277733991436/7115, 9247567503666886/7115, 579668184790878788/1423, 925236670557678431422/7115, 299457637081290737495116/7115, 97975748699808510845745046/7115, 6468240039538705351206412916/1423}, {0, 457377085504/50623225, -51750383038734138/360184245875, 421071498607952980503652/2562710909400625, -164430566935452636177984987546/18233688120385446875, 105097869676965316364375657393454764/25946538195308490903125, -369283720866434996318748414160964918547474/923048096298099563878671875, 794138915223168365641321934313735630026518305508/6567487205160978396996750390625, -762891071529711217048157621970350902005258306576746922/46727671464720361294631879029296875, 1351052423423324848910952611529190496101278572168032284212716/332467382471485370611305819293447265625}}"
"{1.5897819021125048, 0.6924393237715483, 0.47947221710519905, 8896/2683, Sqrt[7113778/1349549], 7113778/1349549, 7379592819493611/3238773595730176, (212456911407*Sqrt[3/7113778])/227640896, {8896/2683, 130912/8049, 258138/2683, 5063500/8049, 11736466/2683, 255325612/8049, 636275618/2683, 14604309340/8049, 37929364626/2683, 899777579212/8049}, {0, 113820448/21595467, 141637940938/19313545987, 9839457092658148/155454731649363, 27365070100376907890/139028348338413643, 1272683871297760745369188/1119039175775891412507, 4778789562193029743766590898/1000794036202238886585427, 202173037015136252792602212717268/8055391197391820798126101923, 859521460324420096787062399820613970/7204204860867418400457443819803, 35957975675733242830443630118882830109828/57986644925121850705281965305594347}}","{41.400247662329846, 0.46557205485582404, 0.21675733826267443, 512448/2683, Sqrt[85371067835/2699098]/2, 85371067835/10796392, 26950703804881484826723/14576438446576343174450, (2680965566703423*Sqrt[3/170742135670])/85371067835, {512448/2683, 357268354/8049, 31097378106/2683, 26140370386966/8049, 2556311437713698/2683, 2324531151476350774/8049, 240774201806574079426/2683, 228951627475344589630726/8049, 24587769874134764728520898/2683, 24091845338802175052269683094/8049}, {0, 170742135670/21595467, 1787310377802282/19313545987, 17967135869920989884482/155454731649363, 496660601364626064020094850/139028348338413643, 2446008938628666599162016356926930/1119039175775891412507, 109735123914987263511007114003892815442/1000794036202238886585427, 385209891188508084166182788393315532694093042/8055391197391820798126101923, 22972437653912691759367641619262778681694331995650/7204204860867418400457443819803, 66342260221747016770168865186581649351816757180278798290/57986644925121850705281965305594347}}"
"{1.2564754432855045, 0.5842374478557526, 0.34133339547700325, 14728/4001, (2*Sqrt[37015367/3556889])/3, 148061468/32012001, 2870912643416650/1370137394144689, 1046236161/(1575122*Sqrt[74030734]), {14728/4001, 72718/4001, 406975/4001, 2463496/4001, 15719743/4001, 104114068/4001, 708711955/4001, 4926511816/4001, 34821846103/4001, 249526868668/4001}, {0, 74030734/16008001, 49173099567/64048012001, 11483650573666600/256256096016001, 17916885544800284415/1025280640160020001, 2201299214437539916795204/4102147841280240024001, 6010096868014298448481455027/16412693512962240336028001, 473187482060264138202924956840200/65667186745361923584448032001, 1978866639777477525761837633519590935/262734414168193056261376576036001, 110133614825874932842602577884565646566924/1051200391086940418101767680720040001}}","{48.71633075866853, 0.46211636643772774, 0.21355153612960825, 912726/4001, Sqrt[355761758326/3556889]/3, 355761758326/32012001, 66335996107450641425561/31641607171801807580569, 3792816815782389/(177880879163*Sqrt[177880879163]), {912726/4001, 252674239/4001, 78162528579/4001, 25969717237321/4001, 9047822984475711/4001, 3255764248214252089/4001, 1198393441291891450959/4001, 448415548893451780739041/4001, 169874279564253100395971631/4001, 64976822447538414274664056489/4001}, {0, 177880879163/16008001, 3792816815782389/64048012001, 66335996107450641425561/256256096016001, -1746291323017106070773274615/1025280640160020001, 31118220157236978942992213073091913/4102147841280240024001, -3679596970185397104676176410297373545991/16412693512962240336028001, 16686345877940095611700518873569321405841318401/65667186745361923584448032001, -3858546861655450960426157105419238389573154271084135/262734414168193056261376576036001, 9860174325782071825138692640496668787670552241168334135513/1051200391086940418101767680720040001}}"
"{2.1896336324426784, 0.690041476215983, 0.476157238898333, 38099/8285, Sqrt[172768726/17158235], 172768726/17158235, 266626869939084313/119396130734652304, 4981698867819/(691074904*Sqrt[172768726]), {38099/8285, 258613/8285, 2101553/8285, 18833641/8285, 178582649/8285, 1752837433/8285, 17595226073/8285, 179383212601/8285, 1849632678809/8285, 19237826888953/8285}, {0, 691074904/68641225, 9963397735638/568692549125, 1066507479756337252/4711617769500625, 31175903157444486422046/39035753220312678125, 431299782637221484147038164/64682243086058107653125, 84545040070485450208037242555374/2679461919839957109530703125, 4984871326696899474843153460876803508/22199342005874044652461875390625, 224688530828336448311699234239614764189022/183921548518666459945646637611328125, 12400193019827807264753716127781474341203571716/1523790029477151620649682392609853515625}}","{85.11489907430001, 0.5555131640073537, 0.3085948753854611, 2285122/8285, 3*Sqrt[89512268827/34316470], 805610419443/34316470, 876735402086352523362977/432672098610084261620166, (10922082943196922*Sqrt[2/89512268827])/89512268827, {2285122/8285, 824743922/8285, 351938703172/8285, 32984457760534/1657, 81280743214884532/8285, 41191584816002313302/8285, 21223652296050859045132/8285, 2210751079167981844164502/1657, 5801419484822105796467429572/8285, 3062849927869337549195138821382/8285}, {0, 1611220838886/68641225, 1179584957865267576/568692549125, 5260412412518115140177862/4711617769500625, 6699080789721499867997376839928/39035753220312678125, 4235670506064890788929507969175644606/64682243086058107653125, 34329476244873216903054401929134285188135688/2679461919839957109530703125, 94277242277794013491847924712398049398820509920038/22199342005874044652461875390625, 174222251578693005848384972279162862756469548466780076376/183921548518666459945646637611328125, 445750446737264331158785401784850875795509153824454886939613334/1523790029477151620649682392609853515625}}"
"{0.8758850533792277, 0.4036312647406859, 0.16291819787616565, 50429/9380, Sqrt[414270499/21993755]/2, 414270499/87975020, 338506878341997397/171620046341709001, -2555675673402/(414270499*Sqrt[414270499]), {50429/9380, 315283/9380, 2140871/9380, 2183017/1340, 112718639/9380, 121582729/1340, 6540491231/9380, 50976728239/9380, 402017331119/9380, 457554966889/1340}, {0, 414270499/87984400, -1277837836701/412646836000, 338506878341997397/7741254643360000, -1299100235426934446001/18153242138679200000, 75822257561241749999361899/136221929008648716800000, -4572840492982348898113249855503/3194404235252812408960000000, 74764541143235566688017819162662799/8561003350477537256012800000000, -2051027838402077205028042290700675986201/70264434999044387028725056000000000, 841219985430040356864473027053344098923004491/5272643202328290802635528202240000000000}}","{28.97143664221743, 0.2994213201048682, 0.08965312693334196, 303115/938, 25*Sqrt[65890679/4398751], 41181674375/4398751, 674554937515084538009/339186060865706328125, -1352896892565726/(205908371875*Sqrt[329453395]), {303115/938, 53366225/469, 99645231673/2345, 38740764228196/2345, 3098114414000597/469, 1263938784285721322/469, 2616920829185727769543/2345, 1096091198632198436489116/2345, 92655289216693891606123145/469, 39453311310054439404727511054/469}, {0, 8236334875/879844, -676448446282863/2063234180, 674554937515084538009/3870627321680, -2953240913804012934800319/181532421386792, 3289434722708827563249210895807/681109645043243584, -1149125785472952166062028700126371413/1597202117626406204480, 73648245045740511330296670374681466510827/428050167523876862800640, -2212071643889636384061323094662272539066112311/70264434999044387028725056, 3674292226414698496873019779227964922154741571005859/527264320232829080263552820224}}"
"{0.9199095301811335, 0.46114102497759824, 0.21265104491738987, 36913/8533, Sqrt[144858943/4044642]/3, 144858943/36401778, 118096088834121577/41968226734154498, 512778144957/(144858943*Sqrt[289717886]), {36913/8533, 193635/8533, 1145485/8533, 322797/371, 51852133/8533, 385540275/8533, 131372795/371, 24746295771/8533, 210200850613/8533, 1839845675715/8533}, {0, 289717886/72812089, 1025556289914/621305555437, 236192177668243154/5301600304543921, 3081990129736338575610/45238555398673277893, 301553241508731171701268746/386020593216879080260969, 7516764675030966827081739858594/3293913721919629191866848477, 72362212769910979951775154134281502/4015280827020027984885688293463, 17453248808564132658546547656976171340970/239836739078733291565207047456838453, 992079276544626672053875644797997516972247706/2046526894558831176925911735949202519449}}","{20.01198060365021, 0.27958004320565966, 0.07816500055887853, 2184638/8533, Sqrt[62168323127/1348214]/3, 62168323127/12133926, 60965065975100956462769/23189402402538498348774, (-5809384823455377*Sqrt[3/124336646254])/62168323127, {2184638/8533, 603029782/8533, 175336320986/8533, 52971669412558/8533, 716952269102686/371, 5259968496594750982/8533, 1712398699888007184026/8533, 567222674384005340735998/8533, 190704540135721527512033858/8533, 64944448608467060303467308982/8533}, {0, 373009938762/72812089, -104568926822196786/621305555437, 365790395850605738776614/5301600304543921, -235851491735331034690148493090/45238555398673277893, 504976911405082689546930829129784382/386020593216879080260969, -475665834305978846561874111141884120673306/3293913721919629191866848477, 117368992079978090570994489851858194488287441802/4015280827020027984885688293463, -940651937779560569552944338165114224166816460977196530/239836739078733291565207047456838453, 1473602632193529860770658578762976856262036951343933842497102/2046526894558831176925911735949202519449}}"
"{1.3337952210564703, 0.5722451506903957, 0.3274645124886737, 39896/9795, Sqrt[260584522/47966115], 260584522/47966115, 80655446949214899/33952146552984242, 1235635913771/(521169044*Sqrt[130292261]), {39896/9795, 215708/9795, 1337798/9795, 9098504/9795, 65925086/9795, 499637288/9795, 3915746558/9795, 31507804184/9795, 259085328446/9795, 2170162042568/9795}, {0, 521169044/95942025, 2471271827542/939752134875, 215081191864573064/3068290720366875, 6754818610022146445054/90161722817980621875, 209818083979762214333584184/176626815000424038253125, 6340581445275523193335099689562/2883432754881922424482265625, 2022924272952652375547568314094088328/84729671502205290443411375390625, 54434048169069206476642508094082335627838/829927132364100819893214421951171875, 494023535394353373367450573188629122922031224/903237362389596392317115029223525390625}}","{68.65145814618273, 0.5189670059429417, 0.26932675325738126, 2496748/9795, Sqrt[839372198863/47966115], 839372198863/47966115, 2602296454004647991659011/1409091376448215236985538, (-138746730349819759*Sqrt[2/839372198863])/839372198863, {2496748/9795, 807809594/9795, 287499899164/9795, 107805908147954/9795, 41822782488376468/9795, 16628931193577246474/9795, 6738571165528699268284/9795, 2772735011015283464911394/9795, 1155367031371013857070293348/9795, 486534635965569892914168671354/9795}, {0, 1678744397726/95942025, -554986921399279036/939752134875, 1734864302669765327772674/3068290720366875, -3707190748570691865887170310228/90161722817980621875, 4030308807283448229228516774893997926/176626815000424038253125, -7128518923139150455673693631324943069169236/2883432754881922424482265625, 87340522301312581885599253126475359018267260707318/84729671502205290443411375390625, -118344399886648147995731622370217589573588508449594373156/829927132364100819893214421951171875, 45078537827542133236692495933896018917349557708980390693896126/903237362389596392317115029223525390625}}"
"{1.5755755678932646, 0.7008273648242066, 0.4911589952864416, 28441/8866, Sqrt[79449805/1746602]/3, 79449805/15719418, 542080647437767169/157806787863450625, 7116007594512/(1986245125*Sqrt[15889961]), {28441/8866, 136041/8866, 814393/8866, 5644713/8866, 43089121/8866, 350657361/8866, 2979453673/8866, 26085330393/8866, 233350645681/8866, 163175412837/682}, {0, 397249025/78605956, 889500949314/87115050737, 542080647437767169/6178896318673936, 674910407518659870045/1711940461292597393, 1244770699755385258189602305/485698052154245391562816, 3918511815075032091325378363947/269137433149971227599745416, 3488127379823790096348914827555099649/38178759716922318462389485732096, 2962797843370651612126858566508261620405/5288951307034894929492893445324424, 10638560211298928696281571763331355711796918785/3001077906442968220472575570319765963776}}","{39.45523994234007, 0.45756897926996987, 0.2093693707901621, 835390/4433, Sqrt[32466105202/4366505], 32466105202/4366505, 18064508367172457922833/7114823912164487360427, 5049486864568037/(146097473409*Sqrt[16233052601]), {835390/4433, 190384373/4433, 4460881379/403, 13816125522707/4433, 4157961489620245/4433, 42474460944918773/143, 433519555222090230589/4433, 147028602931952443170347/4433, 50998833625932299359379125/4433, 17993613571804551815189957003/4433}, {0, 146097473409/19651489, 15148460593704111/87115050737, 54193525101517373768499/386181019917121, 15036522008079983044586375595/1711940461292597393, 27622497605238889167836558152981659/7589032064910084243169, 11850922000656201852026030610673362037971/33642179143746403449968177, 16179553316310398877514921107213229312277568699/149135780144227806493708928641, 8674002693576755804976854361259807125856218783229035/661118913379361866186611680665553, 10173096440157582308087017604530564986119560193394015145659/2930740143010711152805249580390396449}}"
"{1.5945422132203144, 0.5878589125348263, 0.3455781010466285, 39317/8521, Sqrt[17804703/604991]/2, 17804703/2419964, 118304894635011067/47551117337731350, (168761253307*Sqrt[2/29674505])/89023515, {39317/8521, 244099/8521, 1788455/8521, 14561479/8521, 127760327/8521, 1187030719/8521, 11547642335/8521, 116650604359/8521, 1215485856407/8521, 12991488706639/8521}, {0, 534141090/72607441, 6075405119052/618688004761, 709829367810066402/5271840488568481, 21487618854643372593780/44921352803092026601, 1570563726896481492637457850/382774847235147158667121, 73211057224893408997989612351132/3261624473290688939002538041, 4676975568901155658444493477799600882/27792302136909960449240626647361, 259046061778697656942926092642451697556100/236818206508609772987979379662163081, 16039725679558554059583037954536038787001676010/2017927937659863875630572294101291613201}}","{67.12588970460013, 0.5089888654132955, 0.2590696651147138, 2207822/8521, Sqrt[631340588413/9074865]/2, 631340588413/36299460, 1658265847251988896105823/797181877155346139717138, 97764772589468145/(631340588413*Sqrt[1262681176826]), {2207822/8521, 720239310/8521, 266099932094/8521, 106246305260766/8521, 44731281462101462/8521, 19554381855290591190/8521, 8781829879485305807774/8521, 4021166585479763203369326/8521, 1867341405175294269261238502/8521, 876133278334994692611836201670/8521}, {0, 1262681176826/72607441, 195529545178936290/618688004761, 3316531694503977792211646/5271840488568481, 1325052317088900357075706194450/44921352803092026601, 10425373497398889394556741148775668086/382774847235147158667121, 6132513169140321838993820334369974403809370/3261624473290688939002538041, 35754742000901126238579683116394177185994060091326/27792302136909960449240626647361, 25348298591481297109161704204029957500226834026000655170/236818206508609772987979379662163081, 129516794637572930900583997621395690980338709631812643914848646/2017927937659863875630572294101291613201}}"
